meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,lap_time
1262,9964,4,4,2025-05-30T11:35:42.860000+00:00,22.311,30.244,23.078,284.0,295,False,75.633,"[2048, 2048, 2048, 2051, 2049, 2049, 2051]","[2051, 2049, 2048, 2049, 2048, 2051, 2051, 2051]","[2049, 2048, 2048, 2048, 2051, 0]",321.0,1:15.633
1262,9964,4,5,2025-05-30T11:36:58.379000+00:00,26.21,51.467,39.094,171.0,116,False,116.771,"[2051, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",325.0,1:56.771
1262,9964,4,6,2025-05-30T11:38:55.211000+00:00,40.9,51.691,34.193,138.0,221,False,126.784,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",154.0,2:06.784
1262,9964,4,7,2025-05-30T11:41:02.073000+00:00,22.12,30.198,22.941,285.0,303,False,75.259,"[None, 2048, 2048, 2051, 2049, 2049, 2049]","[2051, 2048, 2048, 2049, 2048, 2048, 2049, 2051]","[2049, 2048, 2048, 2048, 2048, 2048]",323.0,1:15.259
1262,9964,4,8,2025-05-30T11:42:17.267000+00:00,22.853,30.84,30.534,257.0,286,False,84.227,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",306.0,1:24.227
1262,9964,4,9,2025-05-30T11:51:57.274000+00:00,,40.173,25.517,183.0,221,True,,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",243.0,N/A
1262,9964,4,10,2025-05-30T11:53:48.923000+00:00,22.413,30.662,23.356,285.0,300,False,76.431,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",320.0,1:16.431
1262,9964,4,11,2025-05-30T11:55:05.300000+00:00,22.759,30.686,29.831,284.0,292,False,83.276,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",304.0,1:23.276
1262,9964,4,12,2025-05-30T12:01:04.957000+00:00,,41.047,25.288,123.0,261,True,,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",180.0,N/A
1262,9964,4,13,2025-05-30T12:02:41.940000+00:00,21.866,29.453,22.399,287.0,305,False,73.718,"[2048, 2048, 2048, 2051, 2051, 2049, 2049]","[2051, 2049, 2049, 2049, 2051, 2049, 2051, 2049]","[2049, 2051, 2049, 2049, 2049, 2049]",322.0,1:13.718
1262,9964,4,14,2025-05-30T12:03:55.580000+00:00,26.211,52.315,47.68,152.0,124,False,126.206,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",,2:06.206
1262,9964,4,15,2025-05-30T12:06:29.265000+00:00,67.323,49.909,25.224,142.0,222,True,142.456,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",129.0,2:22.456
1262,9964,4,16,2025-05-30T12:08:24.196000+00:00,22.148,29.748,22.604,281.0,301,False,74.5,"[2048, 2048, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049]",321.0,1:14.500
1262,9964,4,17,2025-05-30T12:09:38.810000+00:00,22.123,30.59,28.177,271.0,274,False,80.89,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",323.0,1:20.890
1262,9964,4,18,2025-05-30T12:16:48.270000+00:00,,32.444,24.144,257.0,264,True,,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",238.0,N/A
1262,9964,4,19,2025-05-30T12:18:25.476000+00:00,23.812,32.171,24.281,261.0,271,False,80.264,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0,1:20.264
1262,9964,4,20,2025-05-30T12:19:45.768000+00:00,23.845,32.229,24.256,266.0,271,False,80.33,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",311.0,1:20.330
1262,9964,4,21,2025-05-30T12:21:06.123000+00:00,23.85,32.268,24.202,261.0,270,False,80.32,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",307.0,1:20.320
1262,9964,4,22,2025-05-30T12:22:26.434000+00:00,23.816,33.887,24.27,259.0,242,False,81.973,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",308.0,1:21.973
1262,9964,4,23,2025-05-30T12:23:48.367000+00:00,23.897,32.518,24.477,268.0,274,False,80.892,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",,1:20.892
1262,9964,4,24,2025-05-30T12:25:09.372000+00:00,23.982,32.706,24.564,259.0,273,False,81.252,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",311.0,1:21.252
1262,9964,4,25,2025-05-30T12:26:30.587000+00:00,23.974,33.219,24.712,,254,False,81.905,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",320.0,1:21.905
1262,9964,4,26,2025-05-30T12:27:52.550000+00:00,23.521,32.43,24.454,269.0,274,False,80.405,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",326.0,1:20.405
1262,9964,4,27,2025-05-30T12:29:12.926000+00:00,23.901,32.532,24.486,267.0,279,False,80.919,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",309.0,1:20.919
1262,9964,4,28,2025-05-30T12:30:33.754000+00:00,33.245,46.898,38.941,136.0,157,False,119.084,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",232.0,1:59.084
1262,9964,4,29,2025-05-30T12:32:32.854000+00:00,54.236,35.35,28.426,159.0,235,False,118.012,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",282.0,1:58.012
1262,9964,5,1,2025-05-30T11:31:23.451000+00:00,,38.774,34.095,176.0,162,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2064, 2064]",126.0,N/A
1262,9964,5,2,2025-05-30T11:38:49.901000+00:00,,40.64,33.399,195.0,196,True,,"[None, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2049, 2049, 2049]",203.0,N/A
1262,9964,5,3,2025-05-30T11:40:49.619000+00:00,22.934,31.096,23.592,275.0,291,False,77.622,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",321.0,1:17.622
1262,9964,5,4,2025-05-30T11:42:07.126000+00:00,32.152,51.841,36.182,167.0,138,False,120.175,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",320.0,2:00.175
1262,9964,5,5,2025-05-30T11:44:07.343000+00:00,22.923,31.205,23.56,280.0,293,False,77.688,"[2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2049, 2049, 2049]",318.0,1:17.688
1262,9964,5,6,2025-05-30T11:45:25.009000+00:00,37.974,49.121,36.52,73.0,164,False,123.615,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",198.0,2:03.615
1262,9964,5,7,2025-05-30T11:47:53.614000+00:00,60.614,41.094,39.831,168.0,169,True,141.539,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",134.0,2:21.539
1262,9964,5,8,2025-05-30T11:49:50.159000+00:00,22.741,30.843,23.369,284.0,296,False,76.953,"[2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2049, 2049, 2049]",320.0,1:16.953
1262,9964,5,9,2025-05-30T11:51:07.075000+00:00,27.807,33.724,30.024,225.0,217,False,91.555,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",277.0,1:31.555
1262,9964,5,10,2025-05-30T12:04:50.015000+00:00,,42.335,27.332,185.0,141,True,,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",227.0,N/A
1262,9964,5,11,2025-05-30T12:06:28.635000+00:00,22.282,30.097,22.776,286.0,300,False,75.155,"[2048, 2048, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",319.0,1:15.155
1262,9964,5,12,2025-05-30T12:07:43.726000+00:00,34.068,47.607,40.457,133.0,150,False,122.132,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",254.0,2:02.132
1262,9964,5,13,2025-05-30T12:09:59.827000+00:00,50.653,47.667,26.708,132.0,179,True,125.028,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",152.0,2:05.028
1262,9964,5,14,2025-05-30T12:11:51.030000+00:00,22.275,30.372,27.466,286.0,300,False,80.113,"[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2064, 2064]",319.0,1:20.113
1262,9964,5,15,2025-05-30T12:21:21.564000+00:00,,36.878,24.916,207.0,245,True,,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",235.0,N/A
1262,9964,5,16,2025-05-30T12:23:10.575000+00:00,24.088,32.711,24.671,262.0,253,False,81.47,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",296.0,1:21.470
1262,9964,5,17,2025-05-30T12:24:31.918000+00:00,24.084,32.642,24.504,258.0,259,False,81.23,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",298.0,1:21.230
1262,9964,5,18,2025-05-30T12:25:53.180000+00:00,24.104,32.546,24.667,269.0,261,False,81.317,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",297.0,1:21.317
1262,9964,5,19,2025-05-30T12:27:14.587000+00:00,24.022,32.691,24.677,270.0,260,False,81.39,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",298.0,1:21.390
1262,9964,5,20,2025-05-30T12:28:35.982000+00:00,23.727,32.544,24.397,266.0,266,False,80.668,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0,1:20.668
1262,9964,5,21,2025-05-30T12:29:56.580000+00:00,23.912,32.629,24.763,268.0,263,False,81.304,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",302.0,1:21.304
1262,9964,5,22,2025-05-30T12:31:17.899000+00:00,27.307,55.91,57.004,177.0,112,False,140.221,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",300.0,2:20.221
1262,9964,5,23,2025-05-30T12:33:38.162000+00:00,48.189,41.624,32.102,203.0,166,False,121.915,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",282.0,2:01.915
1262,9964,6,1,2025-05-30T11:33:15.480000+00:00,,38.169,28.124,215.0,257,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",216.0,N/A
1262,9964,6,2,2025-05-30T11:34:50.667000+00:00,22.87,31.073,23.442,277.0,287,False,77.385,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",320.0,1:17.385
1262,9964,6,3,2025-05-30T11:36:07.952000+00:00,37.813,53.759,29.632,144.0,208,False,121.204,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",199.0,2:01.204
1262,9964,6,4,2025-05-30T11:38:09.300000+00:00,22.612,30.674,23.281,283.0,301,False,76.567,"[2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049]",321.0,1:16.567
1262,9964,6,5,2025-05-30T11:39:25.804000+00:00,39.39,48.481,40.113,177.0,187,False,127.984,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",144.0,2:07.984
1262,9964,6,6,2025-05-30T11:42:05.345000+00:00,72.369,51.839,41.754,172.0,232,True,165.962,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",155.0,2:45.962
1262,9964,6,7,2025-05-30T11:44:19.784000+00:00,22.697,30.73,23.164,284.0,298,False,76.591,"[2048, 2048, 2049, 2048, 2049, 2048, 2049]","[2048, 2049, 2048, 2049, 2048, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2049]",320.0,1:16.591
1262,9964,6,8,2025-05-30T11:45:36.382000+00:00,42.828,55.681,41.845,157.0,191,False,140.354,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",133.0,2:20.354
1262,9964,6,9,2025-05-30T11:47:56.660000+00:00,36.186,45.294,35.51,183.0,229,False,116.99,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",234.0,1:56.990
1262,9964,6,10,2025-05-30T11:49:53.549000+00:00,22.382,30.568,23.193,287.0,298,False,76.143,"[2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2048, 2049, 2048, 2049, 2048, 2048, 2049, 2049]","[2049, 2048, 2048, 2049, 2049, 0]",328.0,1:16.143
1262,9964,6,11,2025-05-30T11:51:09.654000+00:00,33.71,41.428,30.934,194.0,190,False,106.072,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",193.0,1:46.072
1262,9964,6,12,2025-05-30T12:02:57.432000+00:00,,40.793,28.549,226.0,242,True,,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",110.0,N/A
1262,9964,6,13,2025-05-30T12:04:43.376000+00:00,22.191,29.847,22.567,286.0,302,False,74.605,"[2048, 2048, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049]",321.0,1:14.605
1262,9964,6,14,2025-05-30T12:05:57.834000+00:00,34.828,39.88,30.633,200.0,213,False,105.341,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",157.0,1:45.341
1262,9964,6,15,2025-05-30T12:15:02.361000+00:00,,35.672,33.725,238.0,238,True,,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",206.0,N/A
1262,9964,6,16,2025-05-30T12:17:01.104000+00:00,64.994,32.692,24.646,268.0,260,True,122.332,"[None, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",228.0,2:02.332
1262,9964,6,17,2025-05-30T12:18:41.298000+00:00,24.312,32.826,24.406,264.0,259,False,81.544,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",298.0,1:21.544
1262,9964,6,18,2025-05-30T12:20:02.825000+00:00,24.015,32.501,24.268,265.0,267,False,80.784,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",301.0,1:20.784
1262,9964,6,19,2025-05-30T12:21:23.605000+00:00,23.893,32.77,24.418,263.0,265,False,81.081,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",303.0,1:21.081
1262,9964,6,20,2025-05-30T12:22:44.619000+00:00,24.058,32.646,24.465,267.0,265,False,81.169,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",300.0,1:21.169
1262,9964,6,21,2025-05-30T12:24:05.906000+00:00,23.989,32.8,24.614,268.0,265,False,81.403,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0,1:21.403
