meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,lap_time
1261,9973,1,27,2025-05-23T15:58:54.999000+00:00,19.343,35.078,19.5,213.0,196.0,False,73.921,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",275.0,1:13.921
1261,9973,1,28,2025-05-23T16:00:08.924000+00:00,27.717,45.949,51.851,131.0,126.0,False,125.517,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",203.0,2:05.517
1261,9973,1,29,2025-05-23T16:02:14.488000+00:00,24.931,37.964,,182.0,167.0,False,,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0]",251.0,N/A
1261,9973,4,1,2025-05-23T15:01:53.018000+00:00,30.39,38.382,28.694,184.0,188.0,True,97.466,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051]",256.0,1:37.466
1261,9973,4,2,2025-05-23T15:03:29.450000+00:00,19.384,34.685,19.181,213.0,199.0,False,73.25,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2051, 2049, 2051]",277.0,1:13.250
1261,9973,4,3,2025-05-23T15:04:42.613000+00:00,23.79,45.835,37.45,157.0,177.0,False,107.075,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",222.0,1:47.075
1261,9973,4,4,2025-05-23T15:06:29.895000+00:00,19.29,,,215.0,,False,,"[2049, 2049, 2049, 2049, 2048, 2049]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",,N/A
1261,9973,4,5,2025-05-23T15:14:04.922000+00:00,36.033,38.486,23.455,190.0,188.0,True,97.974,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",260.0,1:37.974
1261,9973,4,6,2025-05-23T15:15:40.676000+00:00,19.158,34.611,19.241,216.0,200.0,False,73.01,"[2049, 2049, 2049, 2048, 2049, 2049]","[2048, 2049, 2048, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2048, 2051, 2049, 2049]",275.0,1:13.010
1261,9973,4,7,2025-05-23T15:16:53.668000+00:00,22.334,45.373,24.063,126.0,182.0,False,91.77,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",217.0,1:31.770
1261,9973,4,8,2025-05-23T15:18:25.485000+00:00,21.225,,,167.0,,False,,"[2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",,N/A
1261,9973,4,9,2025-05-23T15:25:51.765000+00:00,29.338,42.043,30.449,137.0,185.0,True,101.83,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",260.0,1:41.830
1261,9973,4,10,2025-05-23T15:27:32.036000+00:00,19.246,34.32,18.828,217.0,202.0,False,72.394,"[2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2049, 2048, 2049, 2049, 2049, 2048, 2048, 2049]","[2049, 2051, 2051, 2051, 0]",277.0,1:12.394
1261,9973,4,11,2025-05-23T15:28:44.343000+00:00,20.665,46.993,46.677,171.0,147.0,False,114.335,"[2051, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",215.0,1:54.335
1261,9973,4,12,2025-05-23T15:30:39.325000+00:00,25.469,39.246,21.845,186.0,192.0,True,86.56,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",264.0,1:26.560
1261,9973,4,13,2025-05-23T15:32:05.405000+00:00,18.762,35.522,19.166,220.0,192.0,False,73.45,"[2048, 2048, 2049, 2049, 2049, 2051]","[2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",273.0,1:13.450
1261,9973,4,14,2025-05-23T15:33:18.812000+00:00,20.625,41.171,25.49,171.0,172.0,False,87.286,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",243.0,1:27.286
1261,9973,4,15,2025-05-23T15:34:46.154000+00:00,18.71,34.05,19.077,222.0,205.0,False,71.837,"[None, 2049, 2049, 2049, 2048, 2051]","[2048, 2048, 2049, 2051, 2048, 2049, 2049, 2048, 2049, 2049]","[2049, 2048, 2048, 2048, 0]",278.0,1:11.837
1261,9973,4,16,2025-05-23T15:35:57.895000+00:00,23.502,54.01,27.191,131.0,139.0,False,104.703,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",158.0,1:44.703
1261,9973,4,17,2025-05-23T15:37:42.690000+00:00,18.869,33.838,18.97,220.0,208.0,False,71.677,"[None, 2048, 2048, 2048, 2048, 2048]","[2051, 2048, 2048, 2051, 2048, 2048, 2049, 2049, 2048, 2049]","[2049, 2051, 2048, 2048, 2048]",277.0,1:11.677
1261,9973,4,18,2025-05-23T15:38:54.292000+00:00,25.441,48.203,33.125,144.0,127.0,False,106.769,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",223.0,1:46.769
1261,9973,4,19,2025-05-23T15:40:41.075000+00:00,18.774,33.845,19.326,222.0,208.0,False,71.945,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2051, 2051, 2048, 2048]",277.0,1:11.945
1261,9973,4,20,2025-05-23T15:41:53.050000+00:00,21.04,39.023,,105.0,165.0,False,,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0]",254.0,N/A
1261,9973,4,21,2025-05-23T15:47:52.278000+00:00,29.906,37.612,20.681,150.0,185.0,True,88.199,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",274.0,1:28.199
1261,9973,4,22,2025-05-23T15:49:19.914000+00:00,19.975,37.218,19.949,202.0,197.0,False,77.142,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",269.0,1:17.142
1261,9973,4,23,2025-05-23T15:50:37.100000+00:00,19.682,35.307,19.696,205.0,192.0,False,74.685,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",275.0,1:14.685
1261,9973,4,24,2025-05-23T15:51:51.757000+00:00,19.537,36.208,20.103,199.0,198.0,False,75.848,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",275.0,1:15.848
1261,9973,4,25,2025-05-23T15:53:07.622000+00:00,19.579,35.504,19.708,207.0,198.0,False,74.791,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",276.0,1:14.791
1261,9973,4,26,2025-05-23T15:54:22.354000+00:00,19.51,35.051,19.67,211.0,199.0,False,74.231,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",275.0,1:14.231
1261,9973,4,27,2025-05-23T15:55:36.655000+00:00,19.52,35.511,19.754,212.0,197.0,False,74.785,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",276.0,1:14.785
1261,9973,4,28,2025-05-23T15:56:51.361000+00:00,19.589,35.515,19.904,,194.0,False,75.008,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",276.0,1:15.008
1261,9973,4,29,2025-05-23T15:58:06.396000+00:00,19.908,35.941,19.878,197.0,196.0,False,75.727,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",277.0,1:15.727
1261,9973,4,30,2025-05-23T15:59:22.077000+00:00,19.806,36.439,21.126,207.0,183.0,False,77.371,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",275.0,1:17.371
1261,9973,4,31,2025-05-23T16:00:39.447000+00:00,25.574,48.394,52.24,96.0,141.0,False,126.208,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",172.0,2:06.208
1261,9973,4,32,2025-05-23T16:02:45.767000+00:00,24.881,41.096,,141.0,169.0,False,,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0]",239.0,N/A
1261,9973,5,1,2025-05-23T15:01:05.315000+00:00,36.864,41.638,23.87,148.0,170.0,True,102.372,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",248.0,1:42.372
1261,9973,5,2,2025-05-23T15:02:46.448000+00:00,20.627,36.239,20.289,197.0,186.0,False,77.155,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",275.0,1:17.155
1261,9973,5,3,2025-05-23T15:04:03.575000+00:00,23.871,43.053,29.728,114.0,134.0,False,96.652,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",233.0,1:36.652
1261,9973,5,4,2025-05-23T15:05:40.320000+00:00,19.89,35.222,19.638,206.0,196.0,False,74.75,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 0]",274.0,1:14.750
1261,9973,5,6,2025-05-23T15:13:09.859000+00:00,27.736,39.159,22.485,185.0,172.0,True,89.38,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",248.0,1:29.380
1261,9973,5,7,2025-05-23T15:14:38.016000+00:00,21.786,38.911,28.749,184.0,176.0,False,89.446,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",262.0,1:29.446
1261,9973,5,8,2025-05-23T15:16:07.457000+00:00,19.225,35.046,19.673,214.0,195.0,False,73.944,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2049]",276.0,1:13.944
1261,9973,5,9,2025-05-23T15:17:21.366000+00:00,28.804,44.561,,84.0,88.0,False,,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0]",245.0,N/A
1261,9973,5,10,2025-05-23T15:29:40.778000+00:00,25.28,40.257,21.073,177.0,183.0,True,86.61,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",212.0,1:26.610
1261,9973,5,11,2025-05-23T15:31:06.781000+00:00,19.074,34.371,19.213,217.0,201.0,False,72.658,"[2048, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 0]",275.0,1:12.658
1261,9973,5,12,2025-05-23T15:32:19.374000+00:00,27.534,48.104,35.403,123.0,160.0,False,111.041,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",192.0,1:51.041
1261,9973,5,13,2025-05-23T15:34:10.498000+00:00,18.779,34.617,19.254,220.0,204.0,False,72.65,"[2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2049]","[2049, 2049, 2048, 2048, 0]",280.0,1:12.650
1261,9973,5,14,2025-05-23T15:35:22.998000+00:00,30.577,51.096,54.231,110.0,117.0,False,135.904,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",228.0,2:15.904
1261,9973,5,15,2025-05-23T15:37:39.612000+00:00,30.257,49.595,27.253,87.0,180.0,True,107.105,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",177.0,1:47.105
1261,9973,5,16,2025-05-23T15:39:26.272000+00:00,18.807,34.318,19.109,217.0,203.0,False,72.234,"[2048, 2048, 2048, 2049, 2049, 2048]","[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2049, 2049]","[2048, 2049, 2048, 2048, 2049]",279.0,1:12.234
1261,9973,5,17,2025-05-23T15:40:38.372000+00:00,27.074,44.266,28.229,61.0,132.0,False,99.569,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",179.0,1:39.569
1261,9973,5,18,2025-05-23T15:42:18.035000+00:00,19.036,34.58,19.528,217.0,201.0,False,73.144,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",274.0,1:13.144
1261,9973,5,19,2025-05-23T15:43:31.138000+00:00,20.507,40.629,,189.0,180.0,False,,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0]",246.0,N/A
1261,9973,5,20,2025-05-23T15:50:27.975000+00:00,24.996,39.72,22.221,186.0,108.0,True,86.937,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",268.0,1:26.937
1261,9973,5,21,2025-05-23T15:51:54.445000+00:00,19.872,36.144,19.921,180.0,186.0,False,75.937,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",272.0,1:15.937
1261,9973,5,22,2025-05-23T15:53:10.364000+00:00,19.624,35.814,19.975,206.0,189.0,False,75.413,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",272.0,1:15.413
1261,9973,5,23,2025-05-23T15:54:25.792000+00:00,19.698,35.852,20.291,,192.0,False,75.841,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",271.0,1:15.841
1261,9973,5,24,2025-05-23T15:55:41.665000+00:00,19.79,35.864,20.213,203.0,192.0,False,75.867,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",273.0,1:15.867
1261,9973,5,25,2025-05-23T15:56:57.363000+00:00,19.771,35.72,20.09,204.0,193.0,False,75.581,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",273.0,1:15.581
1261,9973,5,26,2025-05-23T15:58:13.037000+00:00,19.691,35.9,24.968,209.0,186.0,False,80.559,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",274.0,1:20.559
1261,9973,5,27,2025-05-23T15:59:33.671000+00:00,20.049,36.379,20.378,196.0,184.0,False,76.806,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",273.0,1:16.806
1261,9973,5,28,2025-05-23T16:00:50.421000+00:00,29.718,50.236,67.131,109.0,107.0,False,147.085,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",150.0,2:27.085
1261,9973,5,29,2025-05-23T16:03:17.384000+00:00,27.172,42.184,,111.0,143.0,False,,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0]",233.0,N/A
1261,9973,6,1,2025-05-23T15:04:21.984000+00:00,28.041,42.768,26.316,162.0,64.0,True,97.125,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",259.0,1:37.125
1261,9973,6,2,2025-05-23T15:05:58.460000+00:00,19.529,,,208.0,,False,,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",274.0,N/A
