meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,lap_time
1257,10009,7,15,2025-04-12T13:26:35.551000+00:00,43.701,59.933,35.336,139.0,170.0,False,138.97,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",193.0,2:18.970
1257,10009,7,16,2025-04-12T13:29:23.187000+00:00,88.44,50.067,27.158,190.0,173.0,True,165.665,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",162.0,2:45.665
1257,10009,7,17,2025-04-12T13:31:40.263000+00:00,42.825,57.46,40.651,165.0,162.0,False,140.936,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",154.0,2:20.936
1257,10009,7,18,2025-04-12T13:34:01.246000+00:00,59.345,42.828,,238.0,258.0,False,,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0]",263.0,N/A
1257,10009,10,1,2025-04-12T12:41:48.054000+00:00,,54.043,26.392,175.0,182.0,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",129.0,N/A
1257,10009,10,2,2025-04-12T12:43:48.526000+00:00,30.236,41.182,23.688,236.0,263.0,False,95.106,"[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2048, 0]",317.0,1:35.106
1257,10009,10,3,2025-04-12T12:45:23.583000+00:00,48.238,73.25,42.783,112.0,125.0,False,164.271,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",229.0,2:44.271
1257,10009,10,4,2025-04-12T12:48:43.362000+00:00,81.639,61.479,27.871,137.0,155.0,True,170.989,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",110.0,2:50.989
1257,10009,10,5,2025-04-12T12:50:58.913000+00:00,30.168,40.871,23.689,238.0,268.0,False,94.728,"[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2048, 2049]","[2049, 2049, 2048, 2049, 2049, 2048, 2048, 2048, 2051, 2049, 2049]","[2048, 2049, 2049, 2048, 2049, 2048, 0]",318.0,1:34.728
1257,10009,10,6,2025-04-12T12:52:33.436000+00:00,46.75,71.419,41.32,138.0,136.0,False,159.489,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",260.0,2:39.489
1257,10009,10,7,2025-04-12T12:55:42.391000+00:00,77.145,68.238,26.028,112.0,157.0,True,171.411,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",103.0,2:51.411
1257,10009,10,8,2025-04-12T12:58:04.447000+00:00,30.065,40.946,23.561,238.0,268.0,False,94.572,"[2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2049, 2048, 2048]",315.0,1:34.572
1257,10009,10,9,2025-04-12T12:59:39.025000+00:00,42.132,70.585,37.353,192.0,149.0,False,150.07,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",214.0,2:30.070
1257,10009,10,10,2025-04-12T13:15:41.492000+00:00,,54.927,31.036,147.0,165.0,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",115.0,N/A
1257,10009,10,11,2025-04-12T13:17:51.455000+00:00,29.629,40.023,23.322,240.0,272.0,False,92.974,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2048]",319.0,1:32.974
1257,10009,10,12,2025-04-12T13:19:24.311000+00:00,47.736,74.971,42.18,106.0,133.0,False,164.887,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",243.0,2:44.887
1257,10009,10,13,2025-04-12T13:22:39.225000+00:00,81.669,72.972,26.318,109.0,175.0,True,180.959,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",102.0,3:00.959
1257,10009,10,14,2025-04-12T13:25:10.266000+00:00,43.586,64.55,30.059,141.0,138.0,False,138.195,"[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",317.0,2:18.195
1257,10009,10,15,2025-04-12T13:27:28.357000+00:00,29.779,40.134,23.181,240.0,271.0,False,93.094,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2051, 2048, 2048]",314.0,1:33.094
1257,10009,10,16,2025-04-12T13:29:01.571000+00:00,42.798,59.282,27.953,133.0,117.0,False,130.033,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",274.0,2:10.033
1257,10009,10,17,2025-04-12T13:31:11.604000+00:00,33.739,61.861,39.175,135.0,152.0,False,134.775,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",319.0,2:14.775
1257,10009,10,18,2025-04-12T13:33:26.318000+00:00,60.405,41.246,,238.0,221.0,False,,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0]",267.0,N/A
1257,10009,12,1,2025-04-12T12:54:09.617000+00:00,,56.307,26.52,151.0,175.0,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",124.0,N/A
1257,10009,12,2,2025-04-12T12:56:14.691000+00:00,30.135,41.271,23.626,238.0,268.0,False,95.032,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",316.0,1:35.032
1257,10009,12,3,2025-04-12T12:57:49.652000+00:00,48.33,76.345,46.58,61.0,106.0,False,171.255,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",186.0,2:51.255
1257,10009,12,4,2025-04-12T13:01:12.072000+00:00,89.935,66.992,28.93,128.0,141.0,True,185.857,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",68.0,3:05.857
1257,10009,12,5,2025-04-12T13:03:48.184000+00:00,30.159,41.08,23.908,237.0,269.0,False,95.147,"[2049, 2048, 2048, 2049, 2049, 2048, 2049, 2049, 2048, 2048]","[2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2048]",314.0,1:35.147
1257,10009,12,6,2025-04-12T13:05:22.048000+00:00,47.355,61.986,29.345,150.0,192.0,False,138.686,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",208.0,2:18.686
1257,10009,12,7,2025-04-12T13:16:23.274000+00:00,,58.89,25.504,149.0,183.0,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",39.0,N/A
1257,10009,12,8,2025-04-12T13:18:54.543000+00:00,29.327,40.403,23.186,242.0,272.0,False,92.916,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",319.0,1:32.916
1257,10009,12,9,2025-04-12T13:20:27.369000+00:00,40.791,52.611,30.261,160.0,186.0,False,123.663,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",233.0,2:03.663
1257,10009,12,10,2025-04-12T13:28:19.923000+00:00,,53.953,29.177,156.0,185.0,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",109.0,N/A
1257,10009,12,11,2025-04-12T13:30:42.461000+00:00,40.301,51.556,36.756,147.0,160.0,False,128.613,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",219.0,2:08.613
1257,10009,12,12,2025-04-12T13:32:51.209000+00:00,69.977,47.672,28.488,224.0,176.0,False,146.137,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",252.0,2:26.137
1257,10009,14,1,2025-04-12T12:48:35.688000+00:00,,61.938,29.172,145.0,159.0,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",137.0,N/A
1257,10009,14,2,2025-04-12T12:50:47.499000+00:00,29.695,40.721,23.821,240.0,267.0,False,94.237,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 0]",316.0,1:34.237
1257,10009,14,3,2025-04-12T12:52:21.035000+00:00,52.262,73.102,34.294,140.0,146.0,False,159.658,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",155.0,2:39.658
1257,10009,14,4,2025-04-12T12:55:00.896000+00:00,48.797,64.365,34.913,127.0,105.0,False,148.075,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",263.0,2:28.075
1257,10009,14,5,2025-04-12T12:57:28.977000+00:00,29.729,40.836,23.709,237.0,268.0,False,94.274,"[2051, 2051, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",319.0,1:34.274
1257,10009,14,6,2025-04-12T12:59:03.281000+00:00,36.542,45.225,24.391,218.0,209.0,False,106.158,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",151.0,1:46.158
1257,10009,14,7,2025-04-12T13:00:49.313000+00:00,47.501,72.36,29.637,140.0,102.0,False,149.498,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",131.0,2:29.498
1257,10009,14,8,2025-04-12T13:03:18.874000+00:00,31.095,41.824,23.955,238.0,254.0,False,96.874,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",292.0,1:36.874
1257,10009,14,9,2025-04-12T13:04:55.782000+00:00,32.182,43.461,30.029,223.0,242.0,False,105.672,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",291.0,1:45.672
1257,10009,14,10,2025-04-12T13:13:17.068000+00:00,,61.26,29.252,153.0,166.0,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",155.0,N/A
1257,10009,14,11,2025-04-12T13:15:27.944000+00:00,29.648,40.576,23.637,240.0,266.0,False,93.861,"[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2048]","[2049, 2051, 2048, 2048, 2048, 2051, 2049, 2049, 2048, 2049, 2048]","[2049, 2048, 2049, 2049, 2049, 2048, 2048]",316.0,1:33.861
1257,10009,14,12,2025-04-12T13:17:01.655000+00:00,45.638,63.933,36.781,165.0,159.0,False,146.352,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",194.0,2:26.352
1257,10009,14,13,2025-04-12T13:19:55.826000+00:00,68.234,61.001,30.011,182.0,128.0,True,159.246,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",137.0,2:39.246
1257,10009,14,14,2025-04-12T13:22:07.341000+00:00,29.74,40.251,23.557,241.0,270.0,False,93.548,"[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2049]","[2049, 2048, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",315.0,1:33.548
1257,10009,14,15,2025-04-12T13:23:40.844000+00:00,33.674,45.461,29.92,214.0,213.0,False,109.055,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",263.0,1:49.055
1257,10009,14,16,2025-04-12T13:28:46.141000+00:00,,46.944,26.025,192.0,190.0,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",142.0,N/A
1257,10009,14,17,2025-04-12T13:30:49.906000+00:00,36.709,47.821,32.902,187.0,171.0,False,117.432,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",170.0,1:57.432
1257,10009,14,18,2025-04-12T13:32:47.381000+00:00,71.505,42.763,34.749,237.0,236.0,False,149.017,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",261.0,2:29.017
1257,10009,16,1,2025-04-12T12:39:44.634000+00:00,,66.223,29.296,146.0,163.0,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",152.0,N/A
1257,10009,16,2,2025-04-12T12:42:01.185000+00:00,30.129,41.211,23.563,238.0,265.0,False,94.903,"[2049, 2049, 2051, 2051, 2051, 2049, 2049, 2049, 2049, 2051]","[2051, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2051, 2048, 0]",317.0,1:34.903
1257,10009,16,3,2025-04-12T12:43:35.980000+00:00,47.081,60.345,35.215,160.0,158.0,False,142.641,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",142.0,2:22.641
1257,10009,16,4,2025-04-12T12:50:40.632000+00:00,,59.541,27.287,138.0,189.0,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",90.0,N/A
1257,10009,16,5,2025-04-12T12:53:02.141000+00:00,30.098,40.996,23.441,238.0,264.0,False,94.535,"[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2048, 2049]","[2048, 2048, 2049, 2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2048, 2051, 2051, 2051, 2048, 2049, 0]",317.0,1:34.535
1257,10009,16,6,2025-04-12T12:54:36.565000+00:00,53.214,71.388,37.166,106.0,140.0,False,161.768,"[2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",193.0,2:41.768
1257,10009,16,7,2025-04-12T12:57:55.373000+00:00,94.099,62.399,25.891,157.0,204.0,True,182.389,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048]",180.0,3:02.389
1257,10009,16,8,2025-04-12T13:00:20.949000+00:00,30.228,,43.171,170.0,84.0,False,,"[2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",318.0,N/A
1257,10009,16,9,2025-04-12T13:03:15.058000+00:00,30.006,40.793,23.459,238.0,272.0,False,94.258,"[2048, 2048, 2048, 2049, 2048, 2049, 2049, 2048, 2049, 2048]","[2048, 2048, 2049, 2051, 2049, 2049, 2051, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 0]",,1:34.258
1257,10009,16,10,2025-04-12T13:04:49.173000+00:00,49.575,55.959,26.127,90.0,185.0,False,131.661,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",249.0,2:11.661
1257,10009,16,11,2025-04-12T13:07:00.906000+00:00,30.659,41.631,23.872,237.0,250.0,False,96.162,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",296.0,1:36.162
1257,10009,16,12,2025-04-12T13:08:37.064000+00:00,31.025,42.314,29.088,233.0,258.0,False,102.427,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",293.0,1:42.427
1257,10009,16,13,2025-04-12T13:20:26.250000+00:00,,65.521,28.04,155.0,151.0,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 0, 0]",74.0,N/A
1257,10009,16,14,2025-04-12T13:22:51.301000+00:00,29.393,39.995,23.092,241.0,270.0,False,92.48,"[2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2051, 2048, 2048]",317.0,1:32.480
1257,10009,16,15,2025-04-12T13:24:23.595000+00:00,51.961,74.883,39.913,105.0,134.0,False,166.757,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",195.0,2:46.757
1257,10009,16,16,2025-04-12T13:27:34.220000+00:00,72.081,51.354,36.848,110.0,125.0,True,160.283,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",115.0,2:40.283
1257,10009,16,17,2025-04-12T13:29:50.761000+00:00,29.475,41.161,23.212,240.0,257.0,False,93.848,"[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",318.0,1:33.848
1257,10009,16,18,2025-04-12T13:31:24.601000+00:00,30.294,49.307,37.168,236.0,131.0,False,116.769,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0,1:56.769
1257,10009,16,19,2025-04-12T13:33:21.387000+00:00,56.938,45.444,30.496,201.0,196.0,False,132.878,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",263.0,2:12.878
1257,10009,18,1,2025-04-12T12:48:29.120000+00:00,,64.446,28.723,157.0,122.0,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",164.0,N/A
1257,10009,18,2,2025-04-12T12:50:38.629000+00:00,30.141,40.871,24.501,240.0,270.0,False,95.513,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2051, 2051]","[2049, 2051, 2051, 2049, 2049, 2048, 2048]",316.0,1:35.513
1257,10009,18,3,2025-04-12T12:52:14.120000+00:00,50.463,64.775,37.777,112.0,144.0,False,153.015,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",137.0,2:33.015
1257,10009,18,4,2025-04-12T12:55:15.338000+00:00,74.085,68.463,28.073,119.0,139.0,True,170.621,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",139.0,2:50.621
1257,10009,18,5,2025-04-12T12:57:37.847000+00:00,29.987,41.473,23.858,238.0,269.0,False,95.318,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 0]",318.0,1:35.318
1257,10009,18,6,2025-04-12T12:59:13.056000+00:00,50.4,96.305,35.315,99.0,123.0,False,182.02,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",139.0,3:02.020
