meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,lap_time
1261,9974,1,11,2025-05-24T11:00:36.474000+00:00,22.634,42.243,,166.0,165.0,False,,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0]",243.0,N/A
1261,9974,1,12,2025-05-24T11:10:05.722000+00:00,27.19,40.146,20.093,100.0,192.0,True,87.429,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",262.0,1:27.429
1261,9974,1,13,2025-05-24T11:11:32.585000+00:00,18.5,33.862,18.935,222.0,206.0,False,71.297,"[2049, 2048, 2049, 2051, 2049, 2051]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",277.0,1:11.297
1261,9974,1,14,2025-05-24T11:12:43.812000+00:00,33.166,58.021,35.298,81.0,104.0,False,126.485,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",137.0,2:06.485
1261,9974,1,15,2025-05-24T11:14:50.368000+00:00,23.867,44.271,37.413,112.0,172.0,False,105.551,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",183.0,1:45.551
1261,9974,1,16,2025-05-24T11:16:35.939000+00:00,18.623,33.774,18.99,221.0,202.0,False,71.387,"[None, 2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,1:11.387
1261,9974,1,17,2025-05-24T11:17:47.245000+00:00,28.149,48.591,38.695,132.0,129.0,False,115.435,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",187.0,1:55.435
1261,9974,1,18,2025-05-24T11:19:43.242000+00:00,29.385,48.602,37.147,122.0,129.0,True,115.134,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",187.0,1:55.134
1261,9974,1,19,2025-05-24T11:21:38.412000+00:00,29.398,45.277,20.355,107.0,190.0,True,95.03,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",249.0,1:35.030
1261,9974,1,20,2025-05-24T11:23:12.929000+00:00,23.747,40.139,21.643,165.0,152.0,False,85.529,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",257.0,1:25.529
1261,9974,1,21,2025-05-24T11:24:38.363000+00:00,18.519,33.833,19.0,223.0,205.0,False,71.352,"[None, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2051, 2048]",280.0,1:11.352
1261,9974,1,22,2025-05-24T11:25:49.748000+00:00,28.808,56.18,30.668,85.0,110.0,False,115.656,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",172.0,1:55.656
1261,9974,4,1,2025-05-24T10:44:43.369000+00:00,32.632,41.394,34.718,170.0,183.0,True,108.744,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",254.0,1:48.744
1261,9974,4,2,2025-05-24T10:46:31.388000+00:00,19.496,34.346,19.128,217.0,204.0,False,72.97,"[2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2051]","[2051, 2051, 2051, 2051, 0]",273.0,1:12.970
1261,9974,4,3,2025-05-24T10:47:44.308000+00:00,23.333,50.971,28.037,116.0,138.0,False,102.341,"[2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",207.0,1:42.341
1261,9974,4,4,2025-05-24T10:49:26.661000+00:00,19.093,34.184,19.07,218.0,204.0,False,72.347,"[2048, 2048, 2048, 2049, 2051, 2048]","[2051, 2051, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2051]","[2051, 2051, 2049, 2048, 2049]",273.0,1:12.347
1261,9974,4,5,2025-05-24T10:50:38.996000+00:00,27.218,54.418,28.389,117.0,127.0,False,110.025,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",192.0,1:50.025
1261,9974,4,6,2025-05-24T10:52:29.036000+00:00,19.048,34.082,18.996,219.0,205.0,False,72.126,"[None, 2048, 2048, 2049, 2049, 2048]","[2051, 2051, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2049]","[2049, 2048, 2051, 2049, 2048]",273.0,1:12.126
1261,9974,4,7,2025-05-24T10:53:41.121000+00:00,24.083,49.211,49.079,118.0,126.0,False,122.373,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",196.0,2:02.373
1261,9974,4,8,2025-05-24T10:55:44.322000+00:00,27.005,50.212,26.047,164.0,182.0,True,103.264,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",250.0,1:43.264
1261,9974,4,9,2025-05-24T10:57:26.789000+00:00,19.296,39.169,32.332,220.0,133.0,False,90.797,"[2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2051, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",259.0,1:30.797
1261,9974,4,10,2025-05-24T10:58:57.528000+00:00,19.025,33.998,19.108,219.0,205.0,False,72.131,"[None, 2048, 2048, 2049, 2048, 2048]","[2051, 2048, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048]",273.0,1:12.131
1261,9974,4,11,2025-05-24T11:00:09.737000+00:00,22.208,51.749,24.985,83.0,156.0,False,98.942,"[2051, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",189.0,1:38.942
1261,9974,4,12,2025-05-24T11:01:48.602000+00:00,18.74,33.891,18.972,220.0,208.0,False,71.603,"[2048, 2048, 2048, 2049, 2049, 2048]","[2051, 2048, 2049, 2048, 2049, 2048, 2049, 2048, 2048, 2049]","[2049, 2049, 2048, 2048, 2048]",273.0,1:11.603
1261,9974,4,13,2025-05-24T11:03:00.103000+00:00,18.931,37.932,,188.0,169.0,False,,"[2051, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0]",257.0,N/A
1261,9974,4,14,2025-05-24T11:13:40.826000+00:00,26.508,40.334,34.996,200.0,190.0,True,101.838,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",240.0,1:41.838
1261,9974,4,15,2025-05-24T11:15:21.686000+00:00,18.756,33.805,18.918,224.0,209.0,False,71.479,"[2048, 2048, 2049, 2049, 2049, 2051]","[2048, 2048, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2051]",280.0,1:11.479
1261,9974,4,16,2025-05-24T11:16:33.126000+00:00,25.466,47.562,22.671,103.0,161.0,False,95.699,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",208.0,1:35.699
1261,9974,4,17,2025-05-24T11:18:08.902000+00:00,18.596,33.776,19.118,222.0,206.0,False,71.49,"[2049, 2049, 2048, 2049, 2048, 2048]","[2051, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2051, 2048, 2048]",278.0,1:11.490
1261,9974,4,18,2025-05-24T11:19:20.357000+00:00,19.232,51.333,45.491,138.0,122.0,False,116.056,"[2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",199.0,1:56.056
1261,9974,4,19,2025-05-24T11:21:17.115000+00:00,27.482,43.618,23.543,88.0,170.0,True,94.643,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",253.0,1:34.643
1261,9974,4,20,2025-05-24T11:22:51.033000+00:00,18.607,33.657,18.983,222.0,208.0,False,71.247,"[2048, 2048, 2048, 2049, 2051, 2048]","[2051, 2051, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2051, 2048, 2048]",276.0,1:11.247
1261,9974,4,21,2025-05-24T11:24:02.207000+00:00,18.579,52.742,32.571,220.0,155.0,False,103.892,"[2049, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",212.0,1:43.892
1261,9974,4,22,2025-05-24T11:25:46.279000+00:00,18.909,41.693,23.444,214.0,151.0,False,84.046,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",140.0,1:24.046
1261,9974,4,23,2025-05-24T11:27:10.354000+00:00,18.557,33.985,,222.0,208.0,False,,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[0, 0, 0, 0, 0]",276.0,N/A
1261,9974,5,1,2025-05-24T10:36:41.450000+00:00,26.053,43.352,21.799,171.0,170.0,True,91.204,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",203.0,1:31.204
1261,9974,5,2,2025-05-24T10:38:12.057000+00:00,22.03,39.093,22.309,181.0,175.0,False,83.432,"[2049, 2049, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2049, 0]",238.0,1:23.432
1261,9974,5,3,2025-05-24T10:39:35.313000+00:00,19.634,35.257,19.757,212.0,194.0,False,74.648,"[2051, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 0]",270.0,1:14.648
1261,9974,5,4,2025-05-24T10:40:50.030000+00:00,28.86,47.633,29.99,123.0,58.0,False,106.483,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",252.0,1:46.483
1261,9974,5,5,2025-05-24T10:42:36.655000+00:00,19.521,35.099,19.553,213.0,192.0,False,74.173,"[None, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2049, 2049, 2048, 2051, 2049, 2049]","[2049, 2049, 2049, 2048, 2048]",271.0,1:14.173
1261,9974,5,6,2025-05-24T10:43:50.774000+00:00,29.471,47.707,32.774,112.0,133.0,False,109.952,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",236.0,1:49.952
1261,9974,5,7,2025-05-24T10:45:40.716000+00:00,29.687,49.964,26.289,129.0,47.0,False,105.94,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",187.0,1:45.940
1261,9974,5,8,2025-05-24T10:47:26.657000+00:00,19.394,34.906,19.49,217.0,197.0,False,73.79,"[2049, 2049, 2049, 2048, 2049, 2049]","[2048, 2049, 2048, 2049, 2049, 2049, 2049, 2048, 2049, 2049]","[2049, 2048, 2049, 2049, 2049]",275.0,1:13.790
1261,9974,5,9,2025-05-24T10:48:40.373000+00:00,28.949,51.693,27.651,81.0,152.0,False,108.293,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",200.0,1:48.293
1261,9974,5,10,2025-05-24T10:50:28.808000+00:00,19.252,34.689,19.526,216.0,197.0,False,73.467,"[2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2048]","[2049, 2049, 2048, 2048, 2049]",277.0,1:13.467
1261,9974,5,11,2025-05-24T10:51:42.168000+00:00,32.3,52.386,21.152,67.0,172.0,False,105.838,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",193.0,1:45.838
1261,9974,5,12,2025-05-24T10:53:28.012000+00:00,19.708,47.042,25.529,141.0,166.0,False,92.279,"[2049, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",213.0,1:32.279
1261,9974,5,13,2025-05-24T10:55:00.300000+00:00,20.575,48.202,35.441,140.0,162.0,False,104.218,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",225.0,1:44.218
1261,9974,5,14,2025-05-24T10:56:44.532000+00:00,19.062,34.929,,216.0,181.0,False,,"[None, 2048, 2049, 2048, 2049, 2049]","[2049, 2048, 2048, 2049, 2049, 2049, 2049, 2051, 2048, 2048]","[0, 0, 0, 0, 0]",277.0,N/A
1261,9974,5,15,2025-05-24T11:06:48.888000+00:00,32.154,39.785,21.69,171.0,171.0,True,93.629,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",253.0,1:33.629
1261,9974,5,16,2025-05-24T11:08:21.882000+00:00,19.087,34.391,19.299,218.0,200.0,False,72.777,"[2048, 2048, 2049, 2048, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049]","[2049, 2049, 2048, 2049, 2049]",274.0,1:12.777
1261,9974,5,17,2025-05-24T11:09:34.569000+00:00,27.69,49.835,45.823,129.0,143.0,False,123.348,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",207.0,2:03.348
1261,9974,5,18,2025-05-24T11:11:38.663000+00:00,27.596,43.107,21.82,167.0,172.0,True,92.523,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",228.0,1:32.523
1261,9974,5,19,2025-05-24T11:13:10.547000+00:00,19.001,34.365,19.294,217.0,203.0,False,72.66,"[2048, 2049, 2049, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049]","[2049, 2049, 2049, 2048, 2048]",277.0,1:12.660
1261,9974,5,20,2025-05-24T11:14:23.181000+00:00,30.057,49.405,26.908,95.0,122.0,False,106.37,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",180.0,1:46.370
1261,9974,5,21,2025-05-24T11:16:09.514000+00:00,28.547,50.105,22.461,102.0,72.0,False,101.113,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",205.0,1:41.113
1261,9974,5,22,2025-05-24T11:17:50.823000+00:00,18.9,34.381,19.32,218.0,201.0,False,72.601,"[2049, 2049, 2049, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 0]",277.0,1:12.601
1261,9974,5,23,2025-05-24T11:19:03.146000+00:00,24.97,47.495,28.686,106.0,115.0,False,101.151,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",252.0,1:41.151
1261,9974,5,24,2025-05-24T11:20:44.475000+00:00,24.167,42.16,27.838,161.0,157.0,False,94.165,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",256.0,1:34.165
1261,9974,5,25,2025-05-24T11:22:18.635000+00:00,18.843,41.58,32.563,219.0,127.0,False,92.986,"[None, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",279.0,1:32.986
1261,9974,5,26,2025-05-24T11:23:51.582000+00:00,23.872,49.92,22.538,150.0,169.0,False,96.33,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",179.0,1:36.330
1261,9974,5,27,2025-05-24T11:25:27.935000+00:00,18.879,34.347,19.381,219.0,201.0,False,72.607,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049]",277.0,1:12.607
1261,9974,5,28,2025-05-24T11:26:40.604000+00:00,35.971,,,123.0,,False,,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",222.0,N/A
1261,9974,6,1,2025-05-24T10:30:14.364000+00:00,29.95,45.813,,148.0,139.0,True,,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051, 2049, 2049]",[2051],255.0,N/A
1261,9974,6,2,2025-05-24T10:35:59.778000+00:00,27.66,41.597,21.877,160.0,172.0,True,91.134,"[None, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",259.0,1:31.134
1261,9974,6,3,2025-05-24T10:37:30.359000+00:00,20.242,35.813,20.127,203.0,192.0,False,76.182,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 0]",270.0,1:16.182
1261,9974,6,4,2025-05-24T10:38:46.360000+00:00,19.696,35.174,19.746,207.0,197.0,False,74.616,"[None, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2051, 2051, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2051, 2049]",270.0,1:14.616
1261,9974,6,5,2025-05-24T10:40:01.027000+00:00,32.842,50.024,25.842,80.0,119.0,False,108.708,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",223.0,1:48.708
1261,9974,6,6,2025-05-24T10:41:49.874000+00:00,19.338,34.925,19.702,214.0,197.0,False,73.965,"[2049, 2049, 2049, 2051, 2051, 2051]","[2049, 2048, 2051, 2051, 2049, 2049, 2049, 2048, 2049, 2049]","[2049, 2049, 2049, 2048, 2049]",273.0,1:13.965
1261,9974,6,7,2025-05-24T10:43:03.727000+00:00,29.533,48.319,27.608,121.0,125.0,False,105.46,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",196.0,1:45.460
1261,9974,6,8,2025-05-24T10:44:49.325000+00:00,26.117,46.359,34.997,120.0,76.0,False,107.473,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",244.0,1:47.473
1261,9974,6,9,2025-05-24T10:46:36.732000+00:00,19.269,34.741,19.574,212.0,199.0,False,73.584,"[2049, 2049, 2049, 2051, 2048, 2049]","[2049, 2049, 2048, 2048, 2049, 2049, 2049, 2048, 2049, 2049]","[2049, 2048, 2049, 2048, 2049]",275.0,1:13.584
1261,9974,6,10,2025-05-24T10:47:50.214000+00:00,30.212,52.85,27.018,59.0,136.0,False,110.08,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",218.0,1:50.080
1261,9974,6,11,2025-05-24T10:49:40.375000+00:00,19.171,34.739,19.426,213.0,197.0,False,73.336,"[2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2049, 2048, 2048, 2049, 2049, 2048, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2049]",275.0,1:13.336
1261,9974,6,12,2025-05-24T10:50:53.673000+00:00,29.536,48.102,29.265,59.0,121.0,False,106.903,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",221.0,1:46.903
1261,9974,6,13,2025-05-24T10:52:40.710000+00:00,18.859,39.537,28.398,221.0,118.0,False,86.794,"[2049, 2049, 2049, 2048, 2049, 2051]","[2049, 2048, 2048, 2049, 2051, 2049, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",277.0,1:26.794
1261,9974,6,14,2025-05-24T10:54:07.368000+00:00,18.899,34.535,19.42,218.0,200.0,False,72.854,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2049, 2048, 2048, 2049]",277.0,1:12.854
1261,9974,6,15,2025-05-24T10:55:20.215000+00:00,28.801,49.776,25.502,139.0,117.0,False,104.079,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",221.0,1:44.079
1261,9974,6,16,2025-05-24T10:57:04.349000+00:00,19.114,34.573,19.433,212.0,200.0,False,73.12,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",275.0,1:13.120
1261,9974,6,17,2025-05-24T10:58:17.559000+00:00,22.896,41.408,,160.0,155.0,False,,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0]",231.0,N/A
